CaseID, Init.Err, Res.Err
1,10.215,0.0575632
9,10.9199,0.0569562
1,5.60823,0.0565887
9,5.45997,0.0891082
6,11.6417,11.8185
7,7.66273,-1
2,7.40003,0.117014
7,5.44457,0.0434109
3,9.01805,0.069482
4,13.1632,1.25041
10,10.4161,0.109939
2,6.00002,-1
1,8.81293,0.0177319
5,13.8735,15.5941
4,5.46779,0.0913098
5,11.6618,0.780837
2,13.8,16.3052
9,12.5377,1.10021
1,8.81293,0.149945
2,9.80003,0.420567
9,5.25775,0.0519129
9,5.86441,0.0615491
5,14.0746,15.4679
1,12.8188,0.192586
8,11.4642,0.088981
5,10.8575,0.214623
1,10.8159,0.136332
5,14.0746,13.0134
7,6.25117,0.15335
6,7.02518,0.0785899
9,12.3355,1.69736
3,13.0261,18.5766
8,11.263,0.136166
7,8.46933,0.0266596
5,11.4607,0.167936
9,10.9199,0.0829036
3,6.01203,0.0207991
2,12.2,1.40758
6,8.02878,-1
9,10.9199,0.0592018
3,12.0241,5.1067
9,9.30217,0.0323942
4,11.3406,0.123266
4,6.88536,0.0486856
1,10.6156,0.0205406
6,13.2475,3.52376
5,13.6724,13.6425
7,7.66273,0.172301
8,7.44165,0.0246228
1,7.61117,0.058072
1,7.01029,0.0585212
8,8.04503,0.127336
1,7.41088,0.158857
3,13.8277,16.7319
5,8.44473,0.209031
10,9.01393,0.0725574
7,7.86438,0.0338883
4,7.08787,0.0399946
9,10.9199,0.216711
8,9.05066,0.156772
2,6.40002,0.0799243
3,8.21644,0.133892
9,6.67329,0.0602713
8,13.8777,18.2802
8,9.65404,0.0446708
7,11.2924,12.9574
4,10.9356,0.0469406
8,7.84391,0.0879197
2,13.6,14.2205
3,5.21043,0.0932497
5,7.84154,0.25235
10,14.0217,10.3067
5,6.63515,-1
1,7.81146,0.116013
10,9.21424,0.101534
1,7.21058,-1
4,13.5682,0.160624
4,12.5557,0.940153
7,6.85613,0.033355
8,13.4754,14.1289
7,10.8891,0.313507
2,8.40003,0.0491025
3,9.61925,1.26182
2,7.80003,0.134204
10,8.413,0.110049
2,9.60003,0.0563675
2,8.80003,0.105675
7,9.07428,0.00583888
8,7.64278,0.0690998
9,11.1222,0.248842
5,12.0639,0.042045
9,12.5377,0.0874825
2,11.6,5.21576
7,10.8891,6.2585
3,10.4209,0.0592751
4,5.87281,0.0160757
1,6.6097,-1
9,13.5488,0.762373
4,7.89792,0.0529887
6,7.62734,0.147329
3,11.6233,1.97838
9,13.9532,0.228285
8,9.05066,0.0591212
1,13.0191,2.82022
10,5.60867,-1
10,9.81517,0.0269179
3,12.6253,14.6538
3,12.0241,6.53062
3,12.4249,16.1133
5,8.84686,0.0247861
6,11.8425,10.3942
2,9.20003,0.0308697
4,5.26528,0.0306562
7,13.9139,16.0775
8,5.83265,0.0596968
8,8.24616,0.0621464
9,11.931,0.0947007
3,9.21845,0.0286927
10,8.61331,0.129415
9,7.07773,0.0337572
8,13.6766,24.9439
5,9.85219,0.0396437
10,6.81053,0.08407
10,13.0201,0.108365
3,5.81163,0.0284882
7,7.05778,-1
6,13.4482,1.50163
10,10.0155,0.0273478
3,11.2225,9.3652
5,6.63515,0.153155
2,11.4,-1
1,13.2194,0.0544624
5,7.64047,0.0550444
1,7.01029,0.0558332
6,5.62015,0.122163
4,11.1381,0.0217977
5,9.24899,0.0416877
6,8.83166,0.0574888
8,8.24616,0.0584798
10,12.2189,0.0172898
8,10.0563,0.130386
7,13.5106,10.535
1,5.40794,0.181135
2,10.6,0.16195
2,10.8,11.844
3,8.01604,0.347542
8,7.44165,0.0227764
4,7.69541,0.0242395
5,10.2543,0.0447685
4,13.7707,0.856575
5,9.65112,0.0932393
2,5.20002,0.0762646
8,13.2743,17.8455
8,6.43603,0.176467
4,5.46779,-1
9,13.751,5.19515
2,10.4,0.240304
5,6.23302,0.0287426
3,5.41083,0.0815173
2,6.60002,0.0671317
3,11.2225,4.93202
6,6.42302,0.0145338
7,9.27594,0.0457028
4,8.91047,0.0141071
5,10.4554,0.197056
5,13.6724,4.8448
10,8.21269,0.0593503
5,7.84154,0.0615913
9,11.7288,0.0375874
4,11.9481,0.225717
10,11.2173,0.11051
2,11,0.34127
7,9.47759,0.0964853
5,7.84154,0.262081
2,5.20002,0.0696552
10,13.0201,-1
2,13,9.02871
4,13.5682,0.0646089
10,5.80898,0.102497
6,6.42302,0.107099
2,7.40003,0.0691085
7,6.85613,0.0462066
1,6.20911,0.0810065
9,8.49328,0.0503047
8,6.03377,0.0659886
10,8.81362,0.0436973
5,10.0533,-1
4,5.87281,0.0569357
8,10.6597,13.2689
9,10.3133,0.0944502
1,10.4153,0.25158
9,9.09995,0.040723
1,13.62,0.0228464
1,9.61411,0.131879
1,11.617,0.0348626
8,6.2349,0.0188931
8,7.0394,0.0355587
2,12.2,17.8201
5,13.4714,0.586828
9,6.87551,0.0497487
3,11.4229,-1
2,7.40003,0.139096
3,7.21444,0.119515
1,8.01176,0.137274
2,9.20003,0.148517
3,5.81163,0.0661872
8,6.43603,0.11947
8,7.24053,0.0596852
8,9.85516,0.0212415
7,12.704,0.114946
7,8.87263,0.0750453
10,9.21424,0.0940445
1,12.0176,8.24625
7,10.2842,0.148142
3,13.0261,10.1619
5,8.84686,0.0589978
7,14.1156,17.0744
8,11.263,0.0307476
1,11.4168,0.0970304
1,12.0176,0.0520922
1,12.4182,0.219475
9,12.7399,0.122684
10,11.618,14.4042
1,7.61117,0.0360413
1,9.61411,0.1344
3,8.41685,0.0218439
4,8.10043,0.108539
8,10.6597,-1
7,10.4858,0.0456924
6,5.82087,0.206166
6,10.036,0.0616128
7,13.1073,0.0888961
6,12.846,13.2814
7,11.0908,14.9925
6,11.0396,0.0253778
3,8.41685,0.164183
2,5.40002,0.131642
4,6.68285,0.0294302
9,10.3133,0.05287
5,12.265,0.394952
2,8.20003,0.0580186
5,13.4714,14.3205
8,9.65404,0.0663493
7,12.3007,14.4711
10,7.21115,0.0428354
7,8.26768,0.122437
4,6.68285,0.0227692
3,9.21845,0.0312138
3,11.6233,6.14575
2,6.60002,0.128381
6,13.2475,6.35797
6,9.03238,0.0704005
4,11.3406,0.384627
7,12.099,0.268168
1,10.0147,0.0717075
4,5.46779,0.0845637
3,11.6233,0.442225
5,7.84154,0.106448
2,11.2,12.0592
1,9.41381,0.161753
6,9.43382,0.0336831
8,8.84953,0.0258434
5,7.43941,0.0859199
6,7.42662,0.043198
1,12.2179,0.0230379
6,14.0504,4.88882
8,11.4642,-1
2,8.00003,-1
9,7.88662,0.0327609
10,6.40991,0.125417
3,9.81965,0.147598
6,6.02158,0.0369752
3,10.6213,6.79042
3,11.0221,14.5614
1,12.0176,0.150303
8,6.83828,0.0995164
1,5.40794,0.108767
5,13.0692,1.24279
3,13.2265,1.12716
2,7.60003,0.0408006
7,14.1156,16.566
4,12.7582,0.098645
7,8.46933,0.071502
6,10.6381,0.0794078
3,8.21644,0.0206145
3,7.21444,0.0317288
8,6.03377,0.0758789
5,6.43408,0.0592165
1,11.0162,0.0870883
9,9.50439,0.0545536
1,9.21352,0.0315717
5,12.265,0.339779
6,11.6417,13.758
9,6.47107,0.103467
8,11.6653,6.81304
4,12.7582,0.10616
2,6.80002,0.0488941
7,12.3007,0.488855
8,12.8721,0.324862
5,13.2703,7.86857
8,9.85516,0.0653943
5,9.45006,0.0616516
6,9.03238,0.0382699
3,8.21644,0.0437602
4,9.72051,0.0457809
3,9.81965,0.0445342
8,7.24053,0.0596852
10,11.8183,0.0490735
5,11.6618,0.240697
1,5.80852,0.168925
2,13.6,5.64747
6,8.02878,0.0680548
1,8.01176,0.115097
6,9.83526,0.0995805
1,5.80852,0.115128
2,12.6,11.9949
1,9.01323,0.0594629
6,12.0432,7.81947
2,10.2,0.155396
7,14.1156,13.869
6,8.83166,0.155105
2,5.80002,0.0128513
5,5.83089,0.0471696
5,14.0746,20.3425
6,9.43382,0.0260568
9,8.49328,0.04829
6,9.43382,0.0303892
3,12.8257,9.56616
5,12.466,12.5455
2,8.00003,0.0557717
1,13.2194,0.917755
6,12.6453,5.0668
8,8.24616,-1
1,12.8188,0.143136
8,8.04503,0.0958141
3,10.0201,0.0735545
2,10.8,0.153499
6,12.4446,3.32984
6,13.4482,12.1262
7,13.5106,17.4594
3,6.21243,0.0838122
2,11,12.263
4,6.07532,0.0332187
1,12.2179,0.0305913
10,6.61022,0.0941722
8,7.0394,0.0541242
2,11.4,0.206975
7,11.2924,0.114272
1,7.21058,0.0600957
2,11.8,10.3845
6,10.6381,0.90152
9,13.3466,2.29602
4,5.26528,0.0228297
8,7.0394,0.0283687
4,13.3657,0.280127
7,10.4858,0.511054
8,10.4585,0.090162
9,8.08884,0.10465
4,13.5682,9.73953
10,10.6164,0.0583477
3,7.81564,0.0622966
1,6.80999,0.0497696
9,7.07773,0.061587
10,12.0186,5.85228
2,10.6,1.95351
2,6.00002,0.0471611
5,10.8575,0.275132
8,14.0788,1.95146
2,10.2,7.22973
3,6.61323,0.035687
8,7.84391,0.0203954
3,10.8217,10.7434
2,13.2,6.87617
10,7.01084,0.0297659
8,11.0619,1.09284
3,10.2205,0.363417
7,5.84787,0.0580926
10,13.6211,17.4976
10,13.4207,6.59901
4,8.50545,0.0577806
2,13.8,10.1715
7,11.8974,0.116605
10,11.2173,0.0432601
6,8.63094,0.0411262
5,13.4714,0.430665
2,10.8,0.284317
3,12.8257,8.91215
1,10.8159,0.18961
4,6.07532,-1
3,8.81765,0.0805609
7,11.0908,17.2413
5,13.6724,13.4342
4,6.48034,0.082458
3,13.4269,14.4709
7,13.1073,17.7561
9,9.50439,0.0649671
5,6.23302,0.129268
1,11.2165,0.137723
8,9.25179,0.122604
2,8.20003,0.160617
5,10.6564,0.122189
2,7.80003,0.0655907
8,10.0563,0.121566
1,8.21205,0.0178747
10,10.8167,0.0536904
2,12.8,20.49
1,6.00882,0.089296
1,10.0147,0.0869038
10,13.4207,0.29281
8,12.4698,17.573
4,10.5306,0.0481473
5,11.6618,0.323918
10,11.2173,0.0574021
7,8.26768,0.0691998
6,11.0396,-1
10,8.21269,0.0775026
9,13.751,0.537207
3,9.01805,0.0438818
10,12.8198,25.3641
7,6.25117,0.0655913
2,14,11.8985
4,7.69541,0.0734531
5,11.8628,0.269963
4,12.7582,0.468488
3,10.6213,0.508967
8,6.03377,-1
9,11.5266,0.0446238
9,7.07773,0.0244866
8,7.0394,0.0169582
7,7.46108,0.0381572
10,13.6211,20.9146
4,5.6703,0.0274743
7,9.27594,0.0845558
6,6.62374,0.100352
5,11.0586,0.122473
3,5.61123,0.0285688
10,7.01084,0.076126
4,8.70796,0.0624464
10,9.21424,0.0328443
2,5.40002,0.0808202
5,9.04793,0.167452
5,7.23834,0.0375848
4,7.08787,0.0171214
10,11.8183,0.25019
9,10.111,0.0696076
4,7.08787,0.0174306
3,8.61725,0.0371168
10,8.01238,0.060049
1,14.0206,0.0854457
9,10.111,0.0250399
6,10.4374,3.25254
9,9.30217,0.0296435
2,10,0.0822084
8,13.8777,15.6896
7,13.7123,13.0365
8,6.83828,0.0918239
9,6.06663,0.0366555
5,7.03728,0.0973279
6,12.846,11.5125
9,9.50439,0.0965458
3,6.61323,0.0960522
7,13.5106,18.7466
1,13.4197,0.0582308
5,9.24899,0.0661656
8,12.2687,18.158
8,7.44165,0.0286077
5,11.0586,0.133414
9,11.7288,0.0662665
8,12.0675,0.401864
1,6.00882,0.0937443
9,13.3466,4.1875
4,8.10043,0.0451577
2,13.8,15.7267
4,9.31549,0.050137
10,8.413,0.0168324
9,7.48218,-1
10,14.0217,0.818426
5,7.03728,-1
10,8.01238,0.0203869
4,10.9356,0.0378267
1,10.0147,0.0517329
2,6.80002,0.113334
1,7.01029,0.0389862
1,10.6156,0.0861941
9,12.3355,1.38912
1,10.6156,0.0806156
10,6.2096,0.0306799
4,12.1506,12.2517
7,13.9139,14.3347
9,11.5266,0.0595572
1,6.20911,0.0607226
3,10.6213,4.35679
3,9.61925,0.148379
9,12.1333,0.241408
7,5.24292,0.0733517
6,11.441,7.50419
2,12.4,19.9599
6,13.2475,10.6534
4,10.9356,0.0504352
4,10.5306,0.0104841
2,7.20003,0.0468639
5,8.44473,0.0272209
7,13.7123,0.386667
2,11.2,2.99821
6,13.8496,13.0652
6,12.0432,1.48063
7,5.24292,0.0386089
3,7.61524,0.0404566
9,10.111,0.0399877
2,8.20003,0.0478721
10,7.81207,0.0853477
6,5.82087,0.0347115
1,13.8203,0.0986324
10,13.2204,9.30455
1,7.41088,0.0663025
2,9.40003,0.133994
4,12.1506,4.49379
7,6.04952,0.0316615
7,13.7123,6.08887
1,6.40941,0.144705
5,9.45006,0.100163
1,13.4197,0.373315
4,5.26528,-1
4,8.70796,0.0422715
4,8.91047,0.0520828
1,12.0176,0.13772
3,7.81564,0.0637296
6,13.8496,9.9424
4,13.1632,15.9977
2,6.40002,0.086192
9,5.25775,0.0720965
3,11.2225,10.2439
10,5.20805,0.0343692
9,8.08884,0.0454479
9,6.26885,0.0552275
8,10.2574,0.0535461
10,8.413,0.0223552
2,12.6,17.6796
4,13.3657,11.1706
1,6.40941,0.130686
3,13.6273,-1
6,10.8389,0.100344
9,12.5377,0.347882
7,11.4941,0.272513
6,10.4374,0.142996
8,9.45291,0.0392149
8,12.4698,18.2869
6,10.036,0.139434
4,9.11298,0.0447911
2,10.6,8.06026
4,10.9356,0.0793104
7,7.46108,0.0598755
3,14.0281,6.8612
5,9.24899,0.0809217
8,11.0619,0.150124
10,8.01238,0.137732
4,11.7456,0.0982266
7,5.44457,0.059552
10,13.0201,9.97488
5,9.24899,0.192843
3,11.8237,6.09539
10,13.8214,2.67815
1,6.6097,0.0306333
9,9.30217,0.00623632
9,13.9532,0.140995
3,10.4209,0.33979
1,14.0206,4.04684
8,6.83828,0.0515167
6,8.83166,0.0330608
9,10.9199,0.153109
5,12.8682,5.56661
3,6.01203,0.113394
3,9.21845,6.44111
10,7.61176,0.0710142
3,7.81564,0.0771625
8,12.0675,0.140452
10,11.618,0.101083
2,13,9.19729
2,5.60002,0.0875044
7,12.9056,7.9888
9,8.89772,0.0437635
10,11.2173,0.0724846
3,9.21845,0.170527
10,7.21115,0.0296427
4,13.3657,0.0977982
9,7.6844,0.0857204
3,10.8217,1.95737
4,12.1506,16.6317
8,13.2743,11.9949
8,7.64278,0.059474
5,9.45006,0.049168
5,13.2703,-1
2,5.40002,0.0668839
5,12.265,7.35471
2,9.00003,0.0407395
8,10.8608,0.11273
10,12.4192,20.0882
9,9.30217,0.0362659
1,9.01323,0.182493
8,8.24616,0.139924
3,10.6213,0.119531
8,8.44728,0.0869787
5,9.04793,0.0808333
7,12.3007,0.0871846
2,12,13.4623
2,7.80003,0.083225
7,6.65448,0.0373916
5,10.6564,0.0827897
7,8.87263,0.0461723
5,14.0746,12.7725
7,7.46108,0.0714181
8,10.6597,0.0727645
3,13.6273,13.4057
6,8.43022,0.0614258
6,5.82087,0.0421229
2,12.6,15.6162
1,8.81293,0.213385
1,13.62,0.256184
4,6.88536,0.0257253
5,5.83089,0.0213426
7,12.5023,0.149136
8,6.83828,0.0519468
5,10.8575,0.332035
6,5.41943,0.074264
1,11.4168,-1
1,10.6156,0.117397
10,8.21269,0.0555524
9,13.9532,-1
2,10.8,3.84035
7,8.87263,0.104429
10,12.8198,0.0758682
3,11.2225,1.12544
8,8.04503,0.0472305
4,11.1381,0.0257244
9,5.25775,0.0168073
9,6.26885,0.0327821
2,9.40003,0.166528
5,9.45006,0.163788
5,8.44473,0.0789933
2,8.00003,0.0932192
2,9.40003,0.127227
4,8.50545,0.0313621
10,12.0186,6.6422
3,12.4249,0.506506
3,11.8237,6.49807
9,8.6955,0.0529205
2,11.6,21.4143
7,6.65448,0.00923536
9,6.47107,0.0456591
5,10.4554,0.107786
2,8.20003,0.146312
3,13.2265,17.1092
5,13.8735,1.69742
9,8.6955,0.0529205
3,9.01805,0.0362531
1,13.0191,0.317489
9,8.6955,0.0629083
5,13.8735,11.2164
1,6.20911,0.0260194
1,7.41088,0.258786
7,8.26768,0.169405
3,11.8237,7.72117
10,6.61022,0.0414937
3,5.61123,0.094781
3,5.21043,0.158564
7,11.4941,9.89265
1,6.20911,0.030854
9,5.25775,0.0431166
1,13.8203,1.76368
8,9.05066,0.0624291
1,6.00882,0.11133
6,11.0396,11.1
2,11.4,10.4644
1,6.6097,0.11271
4,5.46779,0.0607428
2,6.60002,0.09983
8,8.84953,0.00982566
7,8.06603,0.13729
6,9.03238,0.103639
6,8.2295,0.0605484
2,10.4,-1
2,8.40003,0.132601
9,14.1555,0.284251
2,8.40003,0.0824745
6,7.02518,0.0296508
7,10.2842,0.237986
2,7.00002,0.135079
8,12.0675,24.7442
7,13.1073,16.3434
1,7.81146,0.247703
9,10.111,0.0599345
3,6.81364,0.0284361
6,11.2403,2.80889
1,9.61411,0.045669
10,8.01238,0.0803788
8,10.8608,0.0925303
8,8.84953,0.0693407
1,7.81146,0.0909801
1,12.2179,0.0880639
2,8.00003,0.0738053
1,8.61264,0.0855843
8,5.63152,0.101942
1,7.61117,0.0588091
1,12.2179,0.0288908
3,12.2245,0.998401
8,9.25179,0.0397664
8,12.6709,0.487026
7,11.6957,0.387553
2,6.80002,0.0833693
8,13.8777,1.5117
5,7.64047,0.0511396
2,9.60003,0.131034
2,5.80002,0.0347018
7,12.9056,0.140526
1,7.41088,0.0842237
4,11.9481,0.0623834
3,8.01604,0.0210455
8,14.0788,0.411902
8,12.6709,1.83072
7,11.8974,0.0802221
1,8.81293,0.190697
1,5.80852,0.123978
7,13.1073,1.5184
5,6.03195,0.0605651
2,11.4,12.9007
6,6.2223,0.0773614
2,7.60003,0.125158
4,14.1757,0.0758854
7,5.64622,0.0550356
10,13.6211,23.4847
10,6.40991,0.0906429
7,7.86438,0.171659
5,9.85219,0.160966
7,5.44457,0.0486488
2,9.80003,0.184938
8,6.63715,0.0297305
3,12.4249,18.118
4,10.1255,0.0197446
6,5.41943,0.020435
4,11.3406,0.0726254
1,7.21058,0.109481
1,6.80999,0.151155
7,9.88089,-1
10,6.40991,0.0825887
1,6.80999,0.18796
8,11.0619,0.199097
10,11.618,0.05179
7,10.0825,0.0867769
6,13.6489,13.7226
4,9.31549,0.0435522
6,13.4482,6.23633
4,10.7331,0.0871153
5,10.8575,0.189714
9,6.67329,0.0359164
1,10.4153,0.134337
1,7.81146,0.108576
3,6.41283,0.0623677
10,6.40991,0.0408275
2,7.20003,0.113871
8,7.0394,0.0299827
6,11.441,4.23757
5,11.8628,19.1632
9,13.3466,0.22955
4,9.11298,0.0477608
3,10.8217,0.00565048
3,6.61323,0.0645546
5,9.85219,0.0851288
9,10.7177,0.0654049
7,10.2842,0.0267268
4,11.9481,8.89896
9,13.9532,0.386119
2,12.4,19.6012
4,8.10043,0.0418604
9,5.45997,0.0891082
4,11.1381,0.0436117
10,7.61176,0.0629992
3,11.4229,3.63012
6,9.83526,0.0612856
9,5.45997,0.0657012
3,11.6233,8.19102
1,9.21352,0.150186
2,14,20.2746
1,5.80852,0.122367
2,12.8,8.34253
10,10.0155,0.0299902
7,6.25117,0.0871448
9,11.5266,0.0690292
8,10.2574,0.149029
5,9.24899,0.0607576
6,6.42302,0.123655
1,10.8159,0.0296271
6,7.02518,0.0630459
8,12.2687,6.29473
4,6.88536,0.104547
5,8.44473,0.0570285
1,13.4197,8.39822
5,13.0692,0.429983
3,12.0241,2.5558
9,11.3244,0.0716317
3,11.0221,4.11322
7,9.07428,0.0749553
6,6.02158,0.143215
6,5.82087,-1
2,12.2,13.3887
10,13.2204,0.0677709
2,5.40002,0.0404178
2,13.2,8.37662
1,12.6185,12.3931
8,13.6766,17.9887
7,14.1156,15.5278
10,7.81207,0.131644
8,10.2574,4.05271
9,12.7399,2.03211
6,5.21871,0.0678443
1,13.8203,17.8349
1,7.41088,0.118326
9,10.111,0.0557395
10,12.0186,-1
6,9.2331,0.0957625
2,9.60003,0.127586
3,10.6213,0.303912
4,13.5682,16.197
8,11.6653,0.18445
8,7.64278,0.0632036
8,12.2687,0.74339
9,7.07773,0.0376196
7,7.05778,0.035924
5,8.24367,0.0509399
6,7.2259,0.116165
9,5.45997,0.0483772
9,9.70661,0.0644407
1,5.20764,0.117233
10,10.8167,0.107858
4,6.68285,0.0194661
10,6.61022,0.0241188
2,10.2,0.0592748
3,10.0201,0.10511
9,8.29106,0.0275438
2,5.60002,0.102046
2,12.6,15.5985
7,9.27594,0.10954
9,12.5377,0.436224
5,6.23302,0.0696209
2,6.20002,0.0735299
10,9.41455,0.0273489
7,9.67924,0.0331691
6,7.82806,0.244191
1,9.21352,0.0582205
4,9.92302,0.0976347
2,6.20002,0.0260419
5,9.45006,0.103563
6,7.02518,0.0211217
7,12.099,0.0868058
7,7.25943,0.0303191
1,5.20764,-1
10,13.8214,0.0372862
7,8.46933,0.0551503
1,8.01176,0.0878511
9,8.89772,0.0536695
1,13.4197,0.140053
7,6.45282,0.0526876
7,8.87263,0.080422
8,13.0732,14.4011
1,11.4168,0.166319
4,9.31549,0.0661064
7,5.24292,0.0865409
10,5.80898,0.034691
8,12.8721,0.102479
6,8.02878,0.0468452
10,12.6195,0.152543
10,5.60867,0.100867
10,9.81517,0.0970624
7,8.06603,0.151399
10,9.01393,0.0831528
6,6.02158,0.0853217
4,10.7331,0.086451
2,5.20002,0.087405
8,7.24053,0.0808994
10,10.4161,0.0789547
5,9.85219,0.0814338
8,10.2574,0.0268081
4,11.9481,14.2326
9,11.931,0.0681818
8,10.8608,0.0834525
6,9.03238,0.0414174
1,7.01029,0.10043
4,9.72051,0.026252
3,7.61524,0.0404566
1,10.8159,0.0301122
7,10.8891,0.0640042
4,14.1757,3.0479
8,6.83828,0.0975411
5,5.42876,0.0248006
3,8.41685,0.460832
7,8.67098,0.0668187
3,11.4229,4.7591
5,10.0533,5.83039
9,10.3133,0.0454166
9,8.08884,0.0836357
4,9.518,0.0421778
2,10.2,0.0545245
9,10.3133,0.0704729
4,7.29038,0.0503646
9,5.86441,0.0567109
9,7.07773,0.0524652
6,6.42302,0.104737
8,10.0563,0.150429
2,13.6,14.0337
10,7.81207,0.0504293
2,6.20002,0.0158293
3,13.8277,18.9755
10,11.017,0.0848413
4,12.1506,0.0333142
6,9.43382,0.046423
6,10.4374,6.77036
5,12.0639,0.23428
7,7.86438,0.116699
7,12.099,6.15498
1,11.8173,0.027893
4,10.1255,0.145494
5,12.8682,17.9775
3,11.2225,3.87911
4,10.7331,0.0651283
6,8.2295,0.0799899
1,9.41381,0.0501548
9,6.26885,0.0877145
5,6.83621,0.0677373
10,5.20805,0.0276915
6,7.42662,0.0593113
4,11.5431,0.133514
4,6.68285,0.0349728
10,8.61331,0.051869
3,7.01404,0.0201753
9,12.5377,0.0492176
6,10.2367,4.38381
5,14.0746,14.2111
8,9.65404,0.0210371
10,13.6211,23.2406
7,11.6957,0.311704
5,6.43408,0.0471389
9,8.29106,0.0628759
9,9.90883,-1
9,12.3355,1.37525
8,8.84953,0.127822
1,6.80999,0.0776816
9,8.89772,0.057498
4,9.11298,0.0236876
10,5.80898,0.0879218
8,9.85516,0.235826
9,11.931,0.0865062
9,7.88662,0.0473893
6,13.8496,16.0628
3,7.21444,0.105959
4,8.91047,0.0289878
2,8.40003,0.0280355
9,9.09995,0.0792224
6,11.2403,13.7583
10,6.61022,0.0801904
1,9.21352,0.0763789
1,7.81146,0.101349
4,10.328,0.0304452
9,5.66219,0.0354989
4,10.1255,0.0416851
10,10.2158,0.0935995
6,13.8496,12.3275
4,11.5431,0.13047
6,10.8389,0.543945
5,12.6671,0.132258
2,13.2,13.8671
8,10.8608,0.0327753
7,9.07428,0.0840221
3,11.0221,2.8529
1,9.21352,0.0431555
5,9.65112,0.138579
8,9.45291,0.0790042
1,12.8188,0.220167
2,13.6,11.3951
2,10,0.757595
4,11.7456,11.8096
9,11.3244,0.103124
9,9.09995,0.114663
2,10.4,0.160691
3,11.8237,7.46671
4,10.9356,0.828329
6,11.8425,12.6402
9,6.67329,-1
10,12.4192,0.0945693
4,7.4929,0.07196
7,11.2924,-1
1,5.20764,0.071212
10,10.4161,0.091299
2,6.60002,0.0509152
10,5.20805,0.0388189
6,13.6489,11.6531
10,12.6195,-1
9,6.47107,0.123776
5,11.4607,0.233491
4,9.518,0.0443919
8,10.4585,0.257542
10,8.81362,0.0511991
9,8.29106,0.037393
7,7.46108,0.0711872
5,5.83089,0.0284523
8,9.45291,0.0793314
8,9.25179,0.0636034
8,13.2743,24.0518
7,11.6957,0.0823931
1,7.21058,0.121252
5,5.62982,0.137316
8,13.6766,0.180269
10,10.4161,0.100145
6,10.2367,0.103911
6,7.42662,0.103273
8,5.63152,0.0829372
2,8.80003,0.0600766
2,10.6,0.105034
8,12.4698,0.313794
7,10.6875,6.26519
3,11.8237,9.20197
2,7.00002,0.0597877
4,11.1381,0.0324471
6,8.43022,0.0290754
9,8.49328,0.0802749
6,5.62015,0.180997
6,12.0432,11.2629
2,10.6,2.95442
10,9.61486,0.14384
7,9.27594,0.0582824
2,14,20.1699
6,8.63094,0.0472502
10,12.6195,0.12414
8,8.64841,-1
1,7.41088,0.0965433
4,9.92302,0.0358843
1,5.60823,0.0586102
10,12.6195,15.9441
2,12.4,7.23445
4,6.88536,0.0443065
1,5.80852,0.057981
5,5.62982,0.0827098
7,6.45282,0.0341245
8,9.65404,0.0938947
8,13.2743,9.02276
7,9.27594,0.0430429
10,12.8198,0.0764335
8,13.6766,17.2607
9,12.7399,1.4613
2,5.60002,0.102391
9,10.7177,0.146487
10,8.413,0.0470774
4,5.46779,0.0335085
1,5.80852,0.0926726
3,7.61524,0.0500408
9,11.931,-1
3,9.01805,0.0335727
9,14.1555,1.24321
8,6.63715,-1
1,12.4182,0.141764
10,6.81053,0.0214205
9,6.26885,0.0310383
7,9.47759,0.059924
8,11.0619,0.0383639
10,8.81362,0.0534084
8,12.6709,1.96634
4,10.7331,0.150331
5,9.65112,0.108057
10,5.40836,0.0871838
9,8.49328,0.101972
7,9.07428,0.0335891
8,13.8777,22.6016
3,11.2225,5.14866
5,6.63515,0.0651306
7,5.44457,0.115215
5,5.83089,0.150761
9,7.07773,0.0761235
2,5.40002,0.011201
6,9.2331,0.0526798
7,8.06603,0.19086
7,13.5106,0.0700014
10,9.21424,0.0609133
